tick,elapsed_time,exploration_duration,exploration_pct,og_pct,octomap_pct,gt_known_cells,current_known_cells,matched_cells,gt_known_voxels,current_known_voxels,matched_voxels,free_ratio,occupied_ratio,unknown_ratio,iou_free,iou_occupied,exploration_rate,avg_exploration_rate,estimated_completion_time
5133,5135.960,1743.103,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5134,5136.960,1744.103,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5135,5137.960,1745.103,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5136,5138.960,1746.104,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5137,5139.960,1747.103,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5138,5140.959,1748.103,64.645,64.645,0.000,25272,21319,16337,0,0,0,0.793,0.118,0.089,0.660,0.027,0.028,0.003,11669.578
5139,5141.959,1749.103,64.645,64.645,0.000,25272,21319,16337,0,0,0,0.793,0.118,0.089,0.660,0.027,0.000,0.003,12966.197
5140,5142.959,1750.103,64.645,64.645,0.000,25272,21319,16337,0,0,0,0.793,0.118,0.089,0.660,0.027,0.000,0.002,14406.886
5141,5143.959,1751.103,64.641,64.641,0.000,25272,21319,16336,0,0,0,0.793,0.118,0.089,0.660,0.027,-0.004,0.002,19503.654
5142,5144.959,1752.103,64.621,64.621,0.000,25272,21319,16331,0,0,0,0.792,0.118,0.089,0.660,0.027,-0.020,-0.000,-1.000
5143,5145.960,1753.103,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.008,-0.008,-1.000
5144,5146.960,1754.103,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5145,5147.959,1755.103,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5146,5148.959,1756.103,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5147,5149.959,1757.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5148,5150.959,1758.103,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5149,5151.959,1759.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5150,5152.959,1760.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5151,5153.959,1761.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5152,5154.959,1762.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5153,5155.959,1763.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5154,5156.959,1764.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5155,5157.959,1765.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5156,5158.959,1766.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5157,5159.959,1767.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5158,5160.959,1768.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5159,5161.959,1769.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5160,5162.959,1770.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5161,5163.959,1771.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5162,5164.959,1772.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5163,5165.959,1773.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5164,5166.959,1774.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5165,5167.959,1775.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5166,5168.959,1776.102,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5167,5169.959,1777.103,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5168,5170.959,1778.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5169,5171.959,1779.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5170,5172.959,1780.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5171,5173.959,1781.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5172,5174.960,1782.104,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5173,5175.958,1783.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5174,5176.958,1784.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5175,5177.958,1785.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5176,5178.958,1786.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5177,5179.961,1787.104,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5178,5180.958,1788.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5179,5181.958,1789.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5180,5182.962,1790.105,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5181,5183.959,1791.102,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5182,5184.958,1792.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5183,5185.958,1793.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5184,5186.960,1794.103,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5185,5187.958,1795.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5186,5188.958,1796.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.001,-1.000
5187,5189.958,1797.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5188,5190.958,1798.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5189,5191.958,1799.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5190,5192.958,1800.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5191,5193.958,1801.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5192,5194.958,1802.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5193,5195.958,1803.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5194,5196.958,1804.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5195,5197.958,1805.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5196,5198.958,1806.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5197,5199.958,1807.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5198,5200.958,1808.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5199,5201.958,1809.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5200,5202.958,1810.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5201,5203.958,1811.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5202,5204.958,1812.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5203,5205.957,1813.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5204,5206.957,1814.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5205,5207.957,1815.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5206,5208.957,1816.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5207,5209.957,1817.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5208,5210.957,1818.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5209,5211.957,1819.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5210,5212.957,1820.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5211,5213.957,1821.101,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.001,-1.000
5212,5214.957,1822.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,0.000,-1.000
5213,5215.957,1823.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5214,5216.958,1824.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5215,5217.958,1825.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5216,5218.957,1826.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5217,5219.957,1827.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5218,5220.957,1828.101,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5219,5221.957,1829.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5220,5222.957,1830.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5221,5223.957,1831.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5222,5224.957,1832.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5223,5225.957,1833.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5224,5226.957,1834.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5225,5227.957,1835.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.004,8942.660
5226,5228.957,1836.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.004,9936.289
5227,5229.957,1837.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.003,11040.321
5228,5230.957,1838.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.003,12267.023
5229,5231.957,1839.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.003,13630.025
5230,5232.957,1840.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.002,15144.473
5231,5233.957,1841.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.002,16827.192
5232,5234.957,1842.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,0.001,23641.617
5233,5235.957,1843.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,26268.463
5234,5236.957,1844.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,29187.182
5235,5237.956,1845.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,32430.202
5236,5238.957,1846.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5237,5239.956,1847.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5238,5240.957,1848.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5239,5241.956,1849.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5240,5242.956,1850.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5241,5243.957,1851.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5242,5244.956,1852.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.001,-1.000
5243,5245.956,1853.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5244,5246.956,1854.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5245,5247.956,1855.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5246,5248.957,1856.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5247,5249.956,1857.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5248,5250.956,1858.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5249,5251.956,1859.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5250,5252.956,1860.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.001,-1.000
5251,5253.956,1861.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,0.000,-1.000
5252,5254.956,1862.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5253,5255.956,1863.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5254,5256.956,1864.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5255,5257.956,1865.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5256,5258.956,1866.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5257,5259.956,1867.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5258,5260.957,1868.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5259,5261.956,1869.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5260,5262.956,1870.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5261,5263.956,1871.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5262,5264.956,1872.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5263,5265.956,1873.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5264,5266.956,1874.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5265,5267.956,1875.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5266,5268.956,1876.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5267,5269.956,1877.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5268,5270.956,1878.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5269,5271.956,1879.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5270,5272.956,1880.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5271,5273.956,1881.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5272,5274.955,1882.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5273,5275.956,1883.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5274,5276.955,1884.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5275,5277.955,1885.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5276,5278.955,1886.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5277,5279.955,1887.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5278,5280.955,1888.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5279,5281.955,1889.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5280,5282.955,1890.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5281,5283.955,1891.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5282,5284.955,1892.099,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5283,5285.955,1893.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5284,5286.955,1894.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5285,5287.955,1895.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5286,5288.955,1896.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5287,5289.955,1897.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5288,5290.955,1898.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5289,5291.955,1899.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5290,5292.956,1900.099,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5291,5293.955,1901.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5292,5294.955,1902.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5293,5295.955,1903.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5294,5296.955,1904.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5295,5297.955,1905.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5296,5298.955,1906.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5297,5299.955,1907.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5298,5300.955,1908.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5299,5301.955,1909.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5300,5302.956,1910.100,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5301,5303.955,1911.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5302,5304.955,1912.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5303,5305.955,1913.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5304,5306.955,1914.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5305,5307.955,1915.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5306,5308.954,1916.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.000,-1.000
5307,5309.954,1917.098,64.617,64.617,0.000,25272,21319,16330,0,0,0,0.792,0.119,0.089,0.659,0.027,0.004,0.001,-1.000
5308,5310.957,1918.100,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,0.000,-1.000
5309,5311.954,1919.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5310,5312.954,1920.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5311,5313.954,1921.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5312,5314.954,1922.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5313,5315.955,1923.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5314,5316.954,1924.098,64.613,64.613,0.000,25272,21319,16329,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5315,5317.954,1925.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,-0.004,-0.000,-1.000
5316,5318.954,1926.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5317,5319.954,1927.098,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5318,5320.958,1928.101,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5319,5321.954,1929.097,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5320,5322.954,1930.097,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
5321,5323.954,1931.097,64.609,64.609,0.000,25272,21319,16328,0,0,0,0.792,0.119,0.089,0.659,0.027,0.000,0.000,-1.000
